id,lat,lon,user,uid,version,changeset,timestamp
37075229,36.1493355,-86.8732262,Lambertus,6424,18,7827877,2011-04-10T21:33:39Z
37095824,36.1554890,-86.8229184,robert,1295,2,2236892,2009-08-23T22:16:14Z
38446532,36.1926049,-86.7781803,Lambertus,6424,6,7827877,2011-04-10T21:34:46Z
153507574,36.0972810,-86.7861103,mapman44,2888253,3,84125588,2020-04-26T00:43:05Z
153679997,36.0736708,-86.6597189,mapman44,2888253,3,84125588,2020-04-26T00:43:05Z
202175496,36.0733817,-86.7103782,Gedwards724,5453545,3,67377579,2019-02-20T05:15:48Z
202175857,36.0777688,-86.6927030,penimire,10145802,3,78347616,2019-12-13T03:41:41Z
202176368,36.1010990,-86.7662900,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:52:56Z
202176452,36.0837390,-86.7595940,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:26:44Z
202176754,36.1271320,-86.7432130,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:32Z
202176838,36.0929770,-86.7535850,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:52:58Z
202176882,36.0963180,-86.7538250,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:26:45Z
202176940,36.0836820,-86.7579690,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:34Z
202177004,36.1239381,-86.8060598,wward,1211611,3,79440337,2020-01-11T01:35:33Z
202177069,36.0940940,-86.7537760,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:35Z
202177656,36.1632234,-86.8439470,MikeN,135163,3,48790196,2017-05-18T12:16:50Z
202177997,36.1355142,-86.7254895,mircozorzo,224342,3,82317380,2020-03-17T20:20:55Z
202178200,36.1111190,-86.7515930,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:41Z
202178347,36.1150670,-86.7748100,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:42Z
202178426,36.1111620,-86.7509830,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:42Z
202178502,36.0990030,-86.7529960,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:42Z
202178648,36.1125976,-86.8314868,arpremna,8446886,3,81725998,2020-03-03T11:51:27Z
202178882,36.1871210,-86.7873530,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:02Z
202179270,36.1095810,-86.7733730,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:46Z
202179357,36.1139170,-86.7515490,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:47Z
202179428,36.1088870,-86.7519700,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:47Z
202179511,36.1176070,-86.7512460,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:47Z
202179581,36.1030610,-86.7526030,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:48Z
202179952,36.0958240,-86.7502700,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:50Z
202180249,36.1154610,-86.7791510,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:52Z
202180429,36.0933390,-86.7508870,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:26:49Z
202180482,36.0904510,-86.7514000,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:53Z
202180529,36.0900140,-86.7517530,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:53Z
202180601,36.0907300,-86.7514470,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:54Z
202180669,36.0913150,-86.7541500,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:08:54Z
202181139,36.0861620,-86.7582730,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:26:50Z
202181227,36.1351604,-86.7252180,NE2,207745,3,13077214,2012-09-12T01:03:28Z
202182127,36.0758548,-86.6638461,Rub21,510836,3,18069411,2013-09-27T21:55:11Z
202182886,36.1168010,-86.7504510,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:11Z
202183058,36.1150640,-86.7900150,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:07Z
202183198,36.0944620,-86.7553450,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:08Z
202183294,36.0816299,-86.7644847,Gedwards724,5453545,6,67856145,2019-03-06T19:26:21Z
202183837,36.0701010,-86.7686110,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:11Z
202183910,36.0759340,-86.7661540,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:11Z
202184042,36.0648280,-86.7696550,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:12Z
202184106,36.0752740,-86.7666660,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:12Z
202184379,36.1516971,-86.7683602,greggerm,567139,5,30795571,2015-05-05T01:57:10Z
202184488,36.1640290,-86.8189243,woodpeck_fixbot,147510,3,2790123,2009-10-09T07:09:14Z
202184877,36.0954330,-86.7520920,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:26:55Z
202185065,36.1217070,-86.7515830,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:17Z
202185287,36.1680417,-86.6912024,mvexel,8909,5,58178478,2018-04-17T19:15:32Z
202185497,36.1776589,-86.8206632,greggerm,567139,3,30795571,2015-05-05T01:57:10Z
202185564,36.1781019,-86.8211172,greggerm,567139,3,30795571,2015-05-05T01:57:11Z
202185639,36.1152440,-86.7555920,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:16Z
202185724,36.1154730,-86.7518700,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:20Z
202185808,36.1149710,-86.7510270,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:21Z
202185874,36.1001050,-86.7527960,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:21Z
202186070,36.1876180,-86.7849570,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:22Z
202186178,36.1978680,-86.7893080,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:23Z
202186258,36.1910611,-86.7842269,Lambertus,6424,3,7827877,2011-04-10T21:32:43Z
202186328,36.1859200,-86.7852230,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:24Z
202186387,36.1832178,-86.7868833,Peter14,13832,3,35495656,2015-11-21T19:41:40Z
202186497,36.1874380,-86.7850170,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:18Z
202186589,36.1254862,-86.7282573,Lambertus,6424,3,7837951,2011-04-11T21:55:04Z
202186711,36.1386569,-86.7281788,Lambertus,6424,3,7827877,2011-04-10T21:32:37Z
202186767,36.1350270,-86.7274410,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:27Z
202187289,36.1018386,-86.8238543,sduck,1198413,3,14692259,2013-01-18T03:35:31Z
202187394,36.0992978,-86.8260325,sduck,1198413,3,14692259,2013-01-18T03:45:53Z
202187539,36.0974540,-86.7617000,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:32Z
202187754,36.0802430,-86.7614130,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:33Z
202187808,36.0729420,-86.7679700,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:34Z
202187865,36.0624300,-86.7706350,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:26:59Z
202187954,36.0973080,-86.7615760,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:34Z
202188024,36.1697370,-86.8134435,Lambertus,6424,3,7827877,2011-04-10T21:35:08Z
202188192,36.1239490,-86.7494260,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:36Z
202188648,36.1573930,-86.8229160,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:39Z
202188696,36.0940920,-86.7571930,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:39Z
202188746,36.0844090,-86.7595640,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:40Z
202188959,36.0869980,-86.7594750,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:42Z
202189007,36.0957300,-86.7548710,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:42Z
202189057,36.0985875,-86.8049792,sduck,1198413,3,14644075,2013-01-14T05:20:27Z
202189367,36.1427249,-86.6766965,RoadGeek_MD99,475877,4,12125546,2012-07-05T23:10:09Z
202189620,36.1395606,-86.6726356,woodpeck_fixbot,147510,3,3360409,2009-12-13T04:27:02Z
202189812,36.1011420,-86.7661260,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:46Z
202189903,36.0930110,-86.7481760,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:47Z
202190162,36.0809940,-86.7607520,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:03Z
202190230,36.0745540,-86.7673330,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:26Z
202190288,36.0647900,-86.7698610,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:26Z
202190417,36.0968710,-86.7506540,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:50Z
202190769,36.1106790,-86.7232510,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:52Z
202190859,36.1298329,-86.7245408,maxerickson,360392,3,27642815,2014-12-23T02:25:01Z
202191042,36.1615269,-86.7665282,greggerm,567139,3,30795571,2015-05-05T01:57:12Z
202191236,36.1580540,-86.7474650,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:55Z
202191514,36.0941050,-86.7547980,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:56Z
202191592,36.0953820,-86.7546510,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:09:57Z
202191831,36.1110560,-86.7726696,Gedwards724,5453545,3,74900222,2019-09-25T10:16:00Z
202192102,36.0863840,-86.7577650,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:10:00Z
202192192,36.1904889,-86.8167498,lxbarth,589596,3,28241934,2015-01-18T22:44:09Z
202193035,36.0791856,-86.7483637,Gedwards724,5453545,4,64336807,2018-11-09T19:35:37Z
202193443,36.0702660,-86.7689160,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:35Z
202193494,36.0758870,-86.7666280,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:35Z
202193553,36.0762280,-86.7659090,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:35Z
202193606,36.0648690,-86.7697380,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:10Z
202193698,36.0807160,-86.7613140,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:36Z
202194086,36.0780260,-86.7641650,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:38Z
202194144,36.0727840,-86.7681710,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:38Z
202194220,36.0937210,-86.7554330,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:11Z
202194277,36.0665230,-86.7696320,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:11Z
202194346,36.0759070,-86.7665390,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:12Z
202194409,36.0901790,-86.7541730,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:40Z
202194497,36.1189970,-86.6956150,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:12Z
202194534,36.1201250,-86.6934530,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:41Z
202194650,36.1575249,-86.7854512,greggerm,567139,3,30795571,2015-05-05T01:57:12Z
202194706,36.1049813,-86.8105377,wvdp,436419,4,22590172,2014-05-27T21:22:41Z
202195201,36.1892298,-86.7343839,maxerickson,360392,5,27944993,2015-01-05T23:29:48Z
202195486,36.1194210,-86.7720850,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:46Z
202195795,36.0938220,-86.7512290,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:48Z
202195890,36.1061082,-86.7243603,Clayton,100046,3,10849478,2012-03-02T16:01:54Z
202195996,36.1767902,-86.7658839,Lambertus,6424,4,7827877,2011-04-10T21:34:06Z
202196290,36.1659080,-86.7102520,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:50Z
202196440,36.0798549,-86.7015977,Andre Engels,4054,3,13497851,2012-10-14T20:02:38Z
202196612,36.1072950,-86.7515610,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:19Z
202196696,36.0716347,-86.7175483,Gedwards724,5453545,5,67492565,2019-02-23T12:27:05Z
202197280,36.0805590,-86.7607350,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:21Z
202197364,36.0945150,-86.7604190,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:55Z
202197609,36.0922700,-86.7526830,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:53:56Z
202198047,36.0781937,-86.7205656,Gedwards724,5453545,5,66290957,2019-01-14T06:05:39Z
202198164,36.0942650,-86.7526780,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:24Z
202198219,36.0856740,-86.7565750,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:24Z
202198385,36.1031150,-86.7653880,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:26Z
202198474,36.1002880,-86.7639740,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:01Z
202198633,36.0825428,-86.7059131,Gedwards724,5453545,4,68079771,2019-03-12T22:04:30Z
202198769,36.1368620,-86.7285800,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:27Z
202199046,36.1667651,-86.6692086,hofoen,52797,3,47619961,2017-04-10T11:51:44Z
202199393,36.1101743,-86.7703799,NE2,207745,5,12740613,2012-08-15T16:07:55Z
202199548,36.0952420,-86.7886950,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:06Z
202199650,36.1031370,-86.7079750,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:06Z
202200058,36.1072180,-86.7515160,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:08Z
202200199,36.1544069,-86.7832842,greggerm,567139,3,30795571,2015-05-05T01:57:13Z
202200838,36.1177313,-86.7710424,Adam Martin,1539368,3,45152146,2017-01-14T02:02:14Z
202201114,36.1771271,-86.7739773,woodpeck_fixbot,147510,3,2917908,2009-10-22T02:54:13Z
202201398,36.0866200,-86.7582630,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:15Z
202201742,36.0982930,-86.7516480,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:37Z
202202653,36.1629756,-86.8639636,Gedwards724,5453545,4,79682660,2020-01-17T07:25:59Z
202203070,36.0804540,-86.7610400,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:41Z
202203122,36.0741310,-86.7672800,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:41Z
202203181,36.0652860,-86.7695140,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:41Z
202203297,36.1216320,-86.8062900,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:25Z
202203831,36.0776331,-86.7714380,Gedwards724,5453545,4,82593188,2020-03-25T00:53:28Z
202203914,36.0949010,-86.7542440,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:29Z
202204307,36.0949060,-86.7520760,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:46Z
202204415,36.1614640,-86.7541880,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:46Z
202204493,36.0990720,-86.7533540,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:47Z
202204587,36.1624469,-86.6772240,baindran,8683369,3,64469829,2018-11-14T06:12:40Z
202204863,36.1775957,-86.7727840,Kla_Ger,86703,4,35971156,2015-12-15T17:02:14Z
202204910,36.1876130,-86.7884850,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:54:50Z
202205048,36.1319202,-86.6647933,dominastrum,345449,4,11242654,2012-04-09T18:02:10Z
202205127,36.1051330,-86.7092810,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:49Z
202205178,36.1626928,-86.8303581,Gedwards724,5453545,5,74365804,2019-09-11T17:25:39Z
202205674,36.1885212,-86.8650735,woodpeck_fixbot,147510,4,3360409,2009-12-13T04:27:52Z
202206076,36.0800530,-86.7614110,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:53Z
202206130,36.0825800,-86.7591760,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:53Z
202206184,36.0861950,-86.7565290,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:54Z
202206274,36.1409734,-86.8423350,forpeterssake,648300,3,16040882,2013-05-09T02:16:58Z
202206526,36.1051660,-86.7520250,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:55Z
202206656,36.1085130,-86.7202620,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:01Z
202206760,36.1628216,-86.8357724,Gedwards724,5453545,3,79677479,2020-01-17T05:24:05Z
202206809,36.0834650,-86.7582800,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:02Z
202206968,36.1719090,-86.8010290,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:27:57Z
202207272,36.0811013,-86.7148072,Gedwards724,5453545,4,66515527,2019-01-21T19:38:26Z
202207433,36.1066410,-86.7515100,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:00Z
202207481,36.1146150,-86.7557590,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:00Z
202207566,36.1382729,-86.6978401,maxerickson,360392,4,27642815,2014-12-23T02:25:01Z
202207726,36.0901780,-86.7514450,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:09Z
202207774,36.0854030,-86.7564090,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:09Z
202207833,36.0854510,-86.7564040,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:09Z
202208090,36.1311845,-86.7225627,maxerickson,360392,3,27642815,2014-12-23T02:25:02Z
202208257,36.1586090,-86.7468330,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:13Z
202208765,36.0986289,-86.8036373,sduck,1198413,3,14644075,2013-01-14T05:22:56Z
202208871,36.0940690,-86.7526930,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:16Z
202209097,36.1021680,-86.7520470,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:06Z
202209180,36.0981280,-86.7527820,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:06Z
202209258,36.0941020,-86.7522840,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:07Z
202209548,36.1038004,-86.7630026,Adam Martin,1539368,3,45118943,2017-01-12T22:21:21Z
202209854,36.0982520,-86.7514310,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:21Z
202209932,36.1056460,-86.7520680,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:09Z
202210103,36.1364562,-86.8196396,42429,42429,4,15230722,2013-03-03T08:46:15Z
202210463,36.0799099,-86.7498989,Gedwards724,5453545,4,64336807,2018-11-09T19:35:37Z
202210615,36.1559197,-86.7471540,Tom_Holland,574654,3,30111646,2015-04-10T07:50:36Z
202210824,36.1562700,-86.7478700,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:25Z
202210896,36.1589950,-86.7482070,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:12Z
202210996,36.1592000,-86.7482250,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:12Z
202211317,36.0885820,-86.7546350,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:28Z
202211493,36.1203930,-86.6935440,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:29Z
202212219,36.0779307,-86.7231694,Gedwards724,5453545,5,66291484,2019-01-14T06:44:58Z
202212840,36.0934930,-86.7510900,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:19Z
202212927,36.1043090,-86.7509730,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:37Z
202213164,36.1739262,-86.7680550,woodpeck_fixbot,147510,3,3360409,2009-12-13T04:28:20Z
202213246,36.1750348,-86.7670079,woodpeck_fixbot,147510,3,3360409,2009-12-13T04:28:20Z
202213552,36.1305940,-86.7817180,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:41Z
202214041,36.1081033,-86.7729909,dhaird,9196096,4,76402367,2019-10-30T15:17:17Z
202214157,36.1083960,-86.7508790,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:39Z
202214291,36.1073180,-86.7506030,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:55:44Z
202214370,36.0715165,-86.7194309,craigloftus,49031,4,14104298,2012-11-30T21:16:59Z
202214530,36.1209363,-86.7052314,maxerickson,360392,3,27642815,2014-12-23T02:25:02Z
202214589,36.1203718,-86.7052364,maxerickson,360392,3,27642815,2014-12-23T02:25:02Z
202214678,36.1762614,-86.7693646,Lambertus,6424,4,7827877,2011-04-10T21:35:01Z
202215607,36.0849001,-86.7631859,woodpeck_fixbot,147510,3,2917908,2009-10-22T02:55:51Z
202215954,36.0868040,-86.7578250,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:48Z
202216154,36.1417870,-86.7230450,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:49Z
202216217,36.1418180,-86.7205390,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:49Z
202216280,36.1419740,-86.7171440,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:50Z
202216383,36.1509420,-86.7055770,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:50Z
202216637,36.1089320,-86.7508830,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:51Z
202216982,36.1554789,-86.7843052,greggerm,567139,3,30795571,2015-05-05T01:57:15Z
202217671,36.0906260,-86.7542820,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:02Z
202217809,36.1194660,-86.6947500,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:56Z
202218202,36.1303950,-86.7888050,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:28:58Z
202218885,36.0960910,-86.7518010,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:07Z
202219588,36.1142940,-86.7517310,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:03Z
202219786,36.0953447,-86.8130275,sduck,1198413,3,14692259,2013-01-18T04:12:24Z
202220133,36.1245220,-86.8082670,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:06Z
202220211,36.0677010,-86.7689640,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:06Z
202220278,36.1834483,-86.7449998,Rub21,510836,3,18132059,2013-10-01T18:48:57Z
202220628,36.0945250,-86.7542040,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:16Z
202220914,36.1696985,-86.8685506,woodpeck_fixbot,147510,4,2917908,2009-10-22T02:56:17Z
202221190,36.1399926,-86.7240574,woodpeck_fixbot,147510,3,2917908,2009-10-22T02:56:18Z
202221279,36.0954790,-86.7460000,Tom_Holland,574654,3,19085501,2013-11-24T04:57:51Z
202221452,36.1178520,-86.7506950,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:19Z
202221607,36.1204400,-86.8434205,maxerickson,360392,3,27363703,2014-12-09T19:24:09Z
202221789,36.1036960,-86.7541370,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:20Z
202221860,36.1033470,-86.7562680,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:13Z
202221969,36.1040060,-86.7547770,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:14Z
202222037,36.1018250,-86.7529350,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:22Z
202222420,36.0829850,-86.7608050,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:16Z
202222749,36.1625683,-86.7640231,greggerm,567139,4,30795571,2015-05-05T01:57:17Z
202222808,36.1611715,-86.7613606,PHerison,28378,3,58038125,2018-04-12T14:45:38Z
202222860,36.1612220,-86.7555570,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:18Z
202223171,36.1860336,-86.6806218,DannyAiquipa,2226712,4,32290373,2015-06-29T17:44:18Z
202223272,36.0874480,-86.7589050,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:44Z
202223367,36.1544948,-86.8410278,Lambertus,6424,4,7827877,2011-04-10T21:30:04Z
202223489,36.0970280,-86.7524640,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:22Z
202223568,36.1080850,-86.7521300,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:22Z
202223850,36.1556440,-86.7897383,wward,1211611,7,80060964,2020-01-25T06:49:13Z
202224453,36.1063460,-86.7515070,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:26Z
202224535,36.0965120,-86.7506830,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:26Z
202224745,36.1231039,-86.8064118,zmoore_lyft,8778510,4,73384837,2019-08-15T16:09:21Z
202224879,36.1879070,-86.7848670,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:51Z
202225430,36.0993940,-86.7545120,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:31Z
202225532,36.1092666,-86.7742801,Gedwards724,5453545,3,67826520,2019-03-06T01:01:21Z
202225684,36.0867460,-86.7574340,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:33Z
202225950,36.1004930,-86.7528010,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:56Z
202226011,36.1116110,-86.7514260,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:56:57Z
202226080,36.1234080,-86.7503860,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:35Z
202226436,36.1763347,-86.8007001,Lambertus,6424,4,7827877,2011-04-10T21:33:26Z
202226692,36.1932919,-86.7520285,LastNameBogen,10928769,5,82501287,2020-03-23T03:51:18Z
202226905,36.0969090,-86.7549040,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:57:00Z
202227003,36.0856320,-86.7560760,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:39Z
202227111,36.1195230,-86.6944940,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:57:01Z
202227439,36.0811880,-86.7605340,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:40Z
202227528,36.0746170,-86.7673470,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:41Z
202227584,36.0648470,-86.7698960,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:57:03Z
202227854,36.1290860,-86.7267480,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:42Z
202228063,36.1251970,-86.7292730,OSMF Redaction Account,722137,4,12291134,2012-07-18T17:49:28Z
202228284,36.0977760,-86.7515550,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:44Z
202228671,36.1794869,-86.8233672,greggerm,567139,3,30795571,2015-05-05T01:57:18Z
202229052,36.1917645,-86.7727311,Pudu,1742934,4,30937466,2015-05-09T13:57:03Z
202229510,36.1587950,-86.7367940,woodpeck_fixbot,147510,2,3360409,2009-12-13T04:29:49Z
202229736,36.0815128,-86.7034389,Gedwards724,5453545,4,68079771,2019-03-12T22:04:30Z
202230234,36.0704640,-86.6821240,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:57:14Z
202230524,36.1228670,-86.8075070,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:57:15Z
202230669,36.1679870,-86.8211969,avelex_lyft,8905348,4,73385421,2019-08-15T16:32:07Z
202231080,36.1012350,-86.7531230,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:14:29Z
202231140,36.0984880,-86.7535610,woodpeck_fixbot,147510,2,2790123,2009-10-09T07:14:30Z
202231225,36.0989110,-86.7532640,woodpeck_fixbot,147510,2,2917908,2009-10-22T02:57:17Z
202231683,36.1685534,-86.7661779,greggerm,567139,6,30795571,2015-05-05T01:57:18Z
